Census Year,LSOA Code,Road Length,Population,IMD Decile
2021,E01000065,4411.873568,1982,2
2021,E01000066,4933.670853,2499,4
2021,E01000067,5325.83854,2235,5
2021,E01000068,3001.495658,1794,4
2021,E01000069,3130.86273,2097,6
2021,E01000070,4424.536142,2073,5
2021,E01000071,4675.471547,2606,5
2021,E01000072,4042.458352,2147,2
2021,E01000073,3144.934584,1848,2
2021,E01000074,2528.286621,1761,2
2021,E01000075,4601.247469,2081,2
2021,E01000076,2520.278484,2161,2
2021,E01000077,2523.858462,1721,2
2021,E01000078,3209.355127,1898,2
2021,E01000079,3209.37448,1716,2
2021,E01000080,2517.700894,1777,3
2021,E01000081,2582.197744,1975,3
2021,E01000082,2359.024625,1913,3
2021,E01000083,3388.265269,1919,2
2021,E01000084,2252.603712,1438,2
2021,E01000085,2923.361294,1647,2
2021,E01000086,2179.784476,1449,2
2021,E01000087,4600.205682,1636,2
2021,E01000088,2820.13277,1976,3
2021,E01000089,2125.490067,1824,3
2021,E01000090,16990.83735,1704,3
2021,E01000091,3236.511778,2091,2
2021,E01000093,4178.77231,1809,1
2021,E01000094,7690.6999,2461,3
2021,E01000095,24335.2938,2250,3
2021,E01000096,7269.921945,1658,2
2021,E01000097,3693.447968,1934,2
2021,E01000098,3595.648564,1933,2
2021,E01000099,4783.118226,2778,3
2021,E01000100,2640.888168,1940,3
2021,E01000101,3177.064641,1697,2
2021,E01000102,3554.326514,1784,2
2021,E01000103,4841.94418,1774,3
2021,E01000104,4081.103294,1915,2
2021,E01000105,3136.258539,2333,1
2021,E01000106,4062.713037,2205,2
2021,E01000107,3732.952677,1785,3
2021,E01000108,3543.577164,1915,3
2021,E01000110,3258.546869,1573,5
2021,E01000111,5386.790749,2153,3
2021,E01000112,4047.254512,1972,4
2021,E01000113,3705.352914,1995,4
2021,E01000114,4393.074878,2418,4
2021,E01000248,4991.77102,1703,9
2021,E01000249,5618.931703,1612,10
2021,E01000250,7091.335636,2609,7
2021,E01000254,9032.742978,1600,9
2021,E01000292,4125.205947,1544,7
2021,E01000293,4221.245535,1773,9
2021,E01000167,5921.985717,1389,3
2021,E01000246,6506.895836,1520,8
2021,E01000247,3839.756911,1696,8
2021,E01000251,5575.966048,2262,5
2021,E01000252,4117.821336,1713,7
2021,E01000166,4490.513253,1621,6
2021,E01000168,4214.19405,1515,9
2021,E01000169,3539.112124,1631,7
2021,E01000172,4676.345482,1691,9
2021,E01000285,3608.532188,1513,6
2021,E01000287,4437.450403,1631,4
2021,E01000288,4065.770949,1548,7
2021,E01000289,3481.20653,1587,2
2021,E01000291,3186.868982,1561,3
2021,E01000294,4386.66279,1812,7
2021,E01000267,4339.109982,1527,7
2021,E01000268,4687.234039,2075,6
2021,E01000269,5340.725458,1387,8
2021,E01000270,4532.897795,1545,7
2021,E01000170,4279.630736,1907,5
2021,E01000171,5348.375532,2293,4
2021,E01000173,6173.557724,1691,8
2021,E01000174,3625.394502,1757,6
2021,E01000175,5968.289781,2030,9
2021,E01000228,14548.83604,1437,7
2021,E01000253,16370.87466,1981,8
2021,E01000279,14356.62738,1366,8
2021,E01000280,5094.974202,1337,10
2021,E01000286,3777.252238,1719,4
2021,E01000290,9655.931699,1622,5
2021,E01000271,5259.225951,1639,9
2021,E01000272,4538.265608,1426,10
2021,E01000273,4917.468956,1670,7
2021,E01000281,5041.417862,1789,8
2021,E01000282,5119.242503,1809,9
2021,E01000115,4116.401836,1395,9
2021,E01000116,6364.887606,1747,9
2021,E01000119,4111.203128,1793,7
2021,E01000120,4072.631537,1495,10
2021,E01000122,4473.845982,1513,8
2021,E01000117,5827.741346,1736,8
2021,E01000118,6290.291787,2049,8
2021,E01000121,4937.227779,1476,2
2021,E01000123,7360.773057,1763,8
2021,E01000124,3447.424264,1867,4
2021,E01000265,3654.953886,1922,6
2021,E01000266,4581.260928,1437,9
2021,E01000274,3917.985698,1937,6
2021,E01000320,4941.500779,1934,8
2021,E01000322,4112.354432,1858,6
2021,E01000275,3876.051925,1737,7
2021,E01000277,4074.466466,1656,5
2021,E01000283,3883.364954,1371,10
2021,E01000284,4612.707245,1807,6
2021,E01000321,3309.687427,1961,6
2021,E01000195,6091.680532,2019,3
2021,E01000229,3719.646194,1669,4
2021,E01000230,4498.612208,1957,9
2021,E01000231,7391.893011,1788,6
2021,E01000232,5685.830591,1871,6
2021,E01000233,4206.911211,1936,8
2021,E01000186,4436.904952,1771,10
2021,E01000187,3371.101178,1738,7
2021,E01000188,22138.53865,1578,9
2021,E01000189,3683.63705,2470,4
2021,E01000190,3839.217443,1731,8
2021,E01000191,4739.54125,1549,9
2021,E01000158,3094.698164,1465,5
2021,E01000159,4923.504528,1785,6
2021,E01000160,4687.925892,1955,7
2021,E01000161,5005.943956,2034,6
2021,E01000162,3959.888393,1647,5
2021,E01000324,4412.841592,1832,7
2021,E01000256,6310.784312,1928,8
2021,E01000258,9286.641421,1892,8
2021,E01000263,5161.32177,1527,10
2021,E01000264,8533.045758,1821,6
2021,E01000255,8744.06884,1700,5
2021,E01000257,6662.213227,2090,4
2021,E01000261,10603.36814,1768,9
2021,E01033911,13926.98827,1878,7
2021,E01033912,4824.786374,1705,7
2021,E01000192,5035.088678,1997,6
2021,E01000193,4563.113933,1950,6
2021,E01000194,5017.012805,1906,5
2021,E01000226,3456.691905,1735,3
2021,E01000227,3777.356807,1870,8
2021,E01000299,3269.120726,2219,6
2021,E01000300,2865.079465,1669,7
2021,E01000302,3693.956775,1799,6
2021,E01000317,3371.290445,1582,8
2021,E01000318,3812.16084,1925,6
2021,E01000323,4203.259156,2368,5
2021,E01000276,3733.813096,1539,10
2021,E01000278,3494.66841,1480,10
2021,E01000301,4417.566601,1495,9
2021,E01000303,3498.505014,1502,9
2021,E01000304,3045.268455,1558,7
2021,E01000130,2728.890662,1939,3
2021,E01000132,2650.610261,1617,4
2021,E01000133,2524.104133,1645,3
2021,E01000234,3937.600464,1780,8
2021,E01000235,4646.998468,1862,4
2021,E01000156,3112.57929,2026,9
2021,E01000157,2547.963163,1582,7
2021,E01000163,3903.867313,1693,3
2021,E01000164,7945.831072,1712,4
2021,E01000165,4103.765278,1812,7
2021,E01000315,6160.467827,1699,3
2021,E01000197,3671.047695,1851,7
2021,E01000295,3781.270083,1614,7
2021,E01000296,4538.17118,1785,7
2021,E01000298,4047.89487,1711,7
2021,E01000127,2196.890958,1556,3
2021,E01000128,3230.645528,2047,3
2021,E01000129,4100.147879,1604,3
2021,E01000131,3282.072763,2021,5
2021,E01000134,3228.898707,1824,4
2021,E01033913,2444.862745,1529,3
2021,E01033914,2466.646114,1814,3
2021,E01000198,6271.71286,2193,7
2021,E01000199,4619.343788,1580,9
2021,E01000204,3724.470154,1698,8
2021,E01000259,10144.35874,2643,7
2021,E01000260,11620.87033,2166,5
2021,E01000126,2861.799623,2274,2
2021,E01000151,2227.167493,1721,2
2021,E01000152,3307.32866,2693,3
2021,E01000153,2554.54059,1930,2
2021,E01000154,2330.844974,1914,3
2021,E01000176,4730.555491,1722,3
2021,E01000178,5217.768593,1674,9
2021,E01000184,14594.2281,1877,3
2021,E01000297,3430.351869,1422,8
2021,E01000316,6663.283587,2287,5
2021,E01000319,2321.890958,1402,8
2021,E01000196,4902.953992,2124,7
2021,E01000200,4891.08737,1978,8
2021,E01000201,6025.396876,1542,9
2021,E01000202,3929.841691,1673,9
2021,E01000203,6060.593503,1847,6
2021,E01000177,3122.613889,1663,9
2021,E01000179,2291.949914,1787,9
2021,E01000180,3502.361462,1615,6
2021,E01000181,2653.149698,1688,9
2021,E01000182,3395.981426,1620,9
2021,E01000185,2511.811681,1472,4
2021,E01000239,8917.401658,2056,4
2021,E01000240,7122.841972,1734,5
2021,E01000241,4195.443359,1790,8
2021,E01000309,5678.262529,2051,7
2021,E01000237,4669.755666,2100,8
2021,E01000242,5332.265934,1596,5
2021,E01000243,4005.269692,2162,7
2021,E01000244,3276.669418,1639,6
2021,E01000245,3341.160935,2055,4
2021,E01000314,4690.836789,2166,8
2021,E01000183,4296.186522,1522,8
2021,E01000206,12790.14535,1502,8
2021,E01000207,5803.955096,1582,9
2021,E01000208,7123.427214,1627,9
2021,E01000210,9142.726529,1546,9
2021,E01000213,4255.856203,1352,9
2021,E01000236,4152.101267,1952,8
2021,E01000238,4210.543561,2094,6
2021,E01000310,6537.241526,2195,5
2021,E01000311,4591.874613,1771,8
2021,E01000205,4784.200116,1505,9
2021,E01000209,4909.024728,1483,9
2021,E01000211,6377.650405,2128,6
2021,E01000212,4985.154099,1347,8
2021,E01000216,3278.47166,1978,8
2021,E01000217,3346.029688,1785,8
2021,E01000150,6037.595668,2255,6
2021,E01000305,7122.488362,1621,3
2021,E01000306,2932.302771,1971,7
2021,E01000308,2869.45441,2111,3
2021,E01000312,2324.751017,1768,4
2021,E01000313,4363.756612,1901,5
2021,E01000145,2922.114327,1613,6
2021,E01000215,3711.413872,2145,7
2021,E01000218,3209.702287,1842,6
2021,E01000219,3870.746484,2196,5
2021,E01000220,2511.084065,1888,6
2021,E01000225,4707.313194,1870,8
2021,E01000135,3756.95701,1700,7
2021,E01000136,5766.907093,1486,8
2021,E01000144,4056.843994,1660,5
2021,E01000146,4284.083867,1872,5
2021,E01000214,3481.449062,1627,8
2021,E01000141,5003.346119,1866,3
2021,E01000221,9558.715619,1412,1
2021,E01000223,8303.028549,2032,2
2021,E01000307,13587.68535,1650,4
2021,E01000138,4192.274241,1618,3
2021,E01000142,4134.112661,2235,6
2021,E01000222,4471.58759,2038,3
2021,E01000224,2921.431408,1695,5
2021,E01000137,1799.388679,1658,3
2021,E01000325,4494.178705,1647,10
2021,E01000326,4847.146329,1381,7
2021,E01000327,5051.025177,1628,9
2021,E01000328,5981.422449,1637,7
2021,E01000329,4031.797139,1696,6
2021,E01000330,4690.638464,1656,5
2021,E01000331,6456.971822,1689,3
2021,E01000332,4913.035785,1592,6
2021,E01000333,5371.877277,1915,4
2021,E01000334,3776.2894,1675,7
2021,E01000335,14650.85344,2726,3
2021,E01000336,4119.766659,1996,3
2021,E01000337,4506.251911,1736,5
2021,E01000338,3883.986717,1855,5
2021,E01000339,4520.935759,1623,6
2021,E01000340,5013.022914,1584,7
2021,E01000341,4779.264692,1542,8
2021,E01000342,4898.466868,1524,8
2021,E01000343,5025.800512,1508,9
2021,E01000344,4703.624201,1592,9
2021,E01000345,3311.117485,1342,9
2021,E01000346,5884.732803,1588,8
2021,E01000347,5386.32317,1521,8
2021,E01000348,3894.894347,1515,10
2021,E01000349,6333.925987,1723,9
2021,E01000350,4699.051692,1486,9
2021,E01000351,4868.749693,1613,9
2021,E01000352,8033.961869,1619,6
2021,E01000353,5275.760933,1639,10
2021,E01000354,3299.809879,1492,5
2021,E01000355,4980.67583,1442,9
2021,E01000356,5162.03576,1564,9
2021,E01000357,2594.144172,1403,10
2021,E01000358,4685.846814,1658,9
2021,E01000359,3185.182964,1263,9
2021,E01000360,8287.988126,1910,5
2021,E01000361,3692.508778,1592,8
2021,E01000362,7777.59395,1864,7
2021,E01000363,6266.871594,1559,8
2021,E01000364,7555.738834,1698,7
2021,E01000365,4297.222165,1727,6
2021,E01000366,4800.289886,1640,8
2021,E01000367,4663.720606,2268,3
2021,E01000368,2762.499242,1680,2
2021,E01000369,3767.561091,1727,6
2021,E01000370,4768.578809,1557,7
2021,E01000371,3870.390919,1620,9
2021,E01000372,4099.937675,1689,3
2021,E01000373,1385.820834,1325,3
2021,E01000374,9689.969538,1580,2
2021,E01000375,6616.625636,2129,5
2021,E01000376,5306.519778,1613,6
2021,E01000377,4952.180971,1474,7
2021,E01000379,4849.523608,1712,5
2021,E01000380,3946.64026,1736,4
2021,E01000381,15351.1759,1615,3
2021,E01000382,4927.771323,1573,9
2021,E01000383,22711.64123,1593,5
2021,E01000384,3745.261839,1719,7
2021,E01000385,6366.755843,2005,3
2021,E01000386,7672.825659,1537,2
2021,E01000387,4148.563167,1558,7
2021,E01000388,5481.662314,1510,8
2021,E01000389,5367.247021,1700,8
2021,E01000390,6342.836032,1332,8
2021,E01000391,4750.616928,1749,7
2021,E01000392,4524.907926,1957,4
2021,E01000393,4971.902801,1695,8
2021,E01000394,4485.039788,1630,8
2021,E01000395,4014.621978,1529,10
2021,E01000396,4340.723485,1452,9
2021,E01000398,3595.431697,1593,5
2021,E01000399,4734.449542,1570,8
2021,E01000400,3945.727555,1573,6
2021,E01000401,4821.795053,1816,5
2021,E01000402,4904.132492,1603,4
2021,E01000403,10720.31115,2405,3
2021,E01000404,3607.928195,2423,3
2021,E01000405,5611.801417,1576,3
2021,E01000406,6635.642119,2145,4
2021,E01000407,5485.372246,1870,6
2021,E01000408,11996.38012,1774,4
2021,E01000409,3073.471879,1742,9
2021,E01000410,5855.864986,1658,9
2021,E01000411,4398.730943,1498,8
2021,E01000412,5804.054639,1765,9
2021,E01000413,6253.35654,1347,8
2021,E01000414,5455.584735,1894,7
2021,E01000415,3156.505203,1466,9
2021,E01000416,3757.811239,1631,4
2021,E01000417,6495.679224,1740,5
2021,E01000418,5719.297122,1947,5
2021,E01000419,4567.01501,1494,8
2021,E01000420,3868.000458,1523,8
2021,E01000421,4171.644607,1521,9
2021,E01000422,2096.754207,1338,2
2021,E01000423,5337.732676,1607,10
2021,E01000424,4863.056554,1727,9
2021,E01000425,5111.006072,1798,9
2021,E01000426,5257.964495,1672,8
2021,E01000427,5969.074594,2011,7
2021,E01000428,12861.48187,1903,4
2021,E01000429,3606.66303,1693,2
2021,E01000430,11047.56247,2050,6
2021,E01000431,3204.595104,1200,2
2021,E01000433,4355.474101,1956,2
2021,E01000434,8234.563089,1593,2
2021,E01000435,3430.024567,1490,3
2021,E01000436,4600.62147,1758,10
2021,E01000437,3206.432109,1373,7
2021,E01000438,4656.952134,1689,7
2021,E01000439,5088.037214,1424,4
2021,E01000440,3874.946948,1385,9
2021,E01000441,3899.838436,1802,3
2021,E01000442,5243.692661,1679,7
2021,E01000443,4936.109718,1330,5
2021,E01000444,9072.676652,1642,9
2021,E01000445,6173.095071,1664,10
2021,E01000446,5475.329527,1505,9
2021,E01000447,10120.1977,1960,8
2021,E01000448,4867.591787,1348,10
2021,E01000449,6196.71097,1561,10
2021,E01000450,3274.185064,1802,5
2021,E01000451,3054.716986,1752,9
2021,E01000452,2396.375581,1420,9
2021,E01000453,2629.17871,1478,9
2021,E01000454,3326.933603,1631,5
2021,E01000455,3455.528816,1792,9
2021,E01000456,2621.158323,1422,9
2021,E01000457,6073.67976,2176,7
2021,E01000458,3959.147743,1543,10
2021,E01000459,5204.711204,1869,6
2021,E01000460,5273.029649,1261,10
2021,E01000461,4649.79124,1638,9
2021,E01000462,6133.307406,2053,6
2021,E01000463,4306.456041,1251,10
2021,E01000464,1744.773447,1517,4
2021,E01000465,3959.049493,1689,3
2021,E01000466,23488.88815,1713,4
2021,E01000467,2859.141529,1679,5
2021,E01000468,5283.731946,2930,5
2021,E01000469,4266.679429,1738,5
2021,E01000470,5476.430297,1307,2
2021,E01000471,2138.040966,1721,5
2021,E01000472,5590.986055,2405,4
2021,E01000473,3718.413221,2703,4
2021,E01000474,3113.793095,2272,4
2021,E01000475,7105.432798,2125,5
2021,E01000476,4654.930538,2196,5
2021,E01000477,6428.556188,2376,4
2021,E01000478,3188.414624,2528,4
2021,E01000479,5331.561112,1758,6
2021,E01000480,5468.292427,1688,7
2021,E01000481,4342.075998,1635,3
2021,E01000483,2768.652202,1850,2
2021,E01000484,3734.251274,1765,2
2021,E01000485,2996.504291,1602,3
2021,E01000486,11867.42381,1698,6
2021,E01000487,4673.484668,1988,6
2021,E01000488,2290.585262,1646,4
2021,E01000489,3783.563117,1726,4
2021,E01000490,1966.654015,1772,4
2021,E01000491,4228.491179,2066,5
2021,E01000492,2218.0169,1270,7
2021,E01000493,2973.706962,1596,7
2021,E01000494,3626.039588,1761,5
2021,E01000495,2050.059095,1591,3
2021,E01000497,4597.115815,2071,4
2021,E01000498,3342.489874,1683,3
2021,E01000499,9881.464653,1897,3
2021,E01000501,2738.604645,2031,2
2021,E01000502,3327.698498,1882,3
2021,E01000503,3885.921928,2093,3
2021,E01000504,2453.985737,1799,5
2021,E01000505,2566.191686,1679,5
2021,E01000506,4076.07748,1657,3
2021,E01000507,2670.378106,1614,4
2021,E01000508,4235.544365,2613,2
2021,E01000509,3718.200628,1437,2
2021,E01000510,4061.640405,1672,3
2021,E01000511,2904.919887,1771,3
2021,E01000512,2863.742019,1703,5
2021,E01000513,3125.479265,1678,6
2021,E01000514,2417.179964,1572,6
2021,E01000515,4288.377694,1875,3
2021,E01000516,3751.560065,2345,5
2021,E01000517,3562.571326,1622,7
2021,E01000518,5835.982738,1915,4
2021,E01000519,5216.799075,2013,5
2021,E01000520,3729.107685,1679,5
2021,E01000521,3146.755713,2278,1
2021,E01000522,2387.310911,2048,3
2021,E01000523,2817.299415,2297,3
2021,E01000524,3358.099866,2423,1
2021,E01000525,2212.375985,1851,2
2021,E01000526,3310.294741,2197,2
2021,E01000527,2544.236352,1875,2
2021,E01000528,2417.364698,1724,1
2021,E01000530,3205.25243,1822,6
2021,E01000531,1886.327879,1797,4
2021,E01000532,2230.874397,1509,4
2021,E01000533,3214.0058,2172,2
2021,E01000534,2423.78158,1748,5
2021,E01000535,3373.62162,2053,3
2021,E01000536,5225.45113,1563,8
2021,E01000538,4178.230368,1622,8
2021,E01000539,3537.797767,1580,8
2021,E01000540,3838.631185,1456,8
2021,E01000541,3979.225509,1411,6
2021,E01000543,4345.393018,1623,5
2021,E01000544,1746.358546,1767,2
2021,E01000545,1720.241009,1922,3
2021,E01000546,1867.943535,1643,4
2021,E01000547,1751.222168,1657,4
2021,E01000548,2152.948877,1982,3
2021,E01000549,1795.901138,1813,6
2021,E01000550,2191.555839,2020,2
2021,E01000551,2081.101721,2894,2
2021,E01000552,2330.758216,1512,2
2021,E01000553,2506.131183,2040,3
2021,E01000554,2987.171751,1970,5
2021,E01000555,3047.327426,1588,6
2021,E01000556,2103.593449,2090,3
2021,E01000557,1955.944875,1865,4
2021,E01000558,2565.309457,1391,3
2021,E01000559,1505.701925,1376,4
2021,E01000560,2383.678401,1561,5
2021,E01000561,2395.682617,1939,4
2021,E01000562,5847.144898,1507,8
2021,E01000563,4837.982625,1587,8
2021,E01000564,3118.345763,1624,6
2021,E01000565,2596.375797,1536,4
2021,E01000566,2589.574581,1550,6
2021,E01000567,3489.05554,1400,5
2021,E01000568,7829.797621,2217,6
2021,E01000569,2945.395019,1456,8
2021,E01000570,2446.486811,1549,4
2021,E01000571,4028.421705,1761,4
2021,E01000572,2591.386297,1495,7
2021,E01000573,3796.947779,1671,7
2021,E01000574,2213.669984,1658,8
2021,E01000575,4181.526863,2154,6
2021,E01000576,2887.860709,1873,6
2021,E01000577,5546.955986,2586,3
2021,E01000578,4740.713222,2326,3
2021,E01000579,1988.932741,1587,3
2021,E01000580,5169.906232,2086,5
2021,E01000581,2466.728888,1511,6
2021,E01000582,2599.024786,1851,6
2021,E01000583,3206.813743,2049,5
2021,E01000584,1577.439827,1561,6
2021,E01000585,1570.912007,1504,7
2021,E01000586,3390.662166,2382,5
2021,E01000587,3308.774387,1626,6
2021,E01000589,6124.068628,2549,5
2021,E01000590,4357.513189,1936,5
2021,E01000591,5523.522601,2183,5
2021,E01000592,2989.373759,1831,5
2021,E01000593,2812.464404,2119,5
2021,E01000594,4449.891014,1816,6
2021,E01000595,3222.633001,1785,1
2021,E01000596,3633.859246,1848,1
2021,E01000599,1913.034316,1889,1
2021,E01000601,10330.72621,1386,1
2021,E01000602,2735.190185,1452,2
2021,E01000603,2448.746056,1446,2
2021,E01000604,3265.720752,1736,2
2021,E01000605,4328.675131,1761,1
2021,E01000606,2176.053605,1875,5
2021,E01000607,3548.591443,2590,5
2021,E01000608,7087.997993,2336,4
2021,E01000609,3614.423391,2059,5
2021,E01000610,3979.453908,2187,4
2021,E01000611,1999.682439,1928,4
2021,E01000612,4038.229222,1764,4
2021,E01000613,2861.860628,1756,4
2021,E01000615,9638.888965,3191,5
2021,E01000616,2992.701337,1937,4
2021,E01000617,4133.684215,2265,4
2021,E01000618,2639.572951,1677,4
2021,E01000619,4347.139477,1696,5
2021,E01000620,5584.231406,1750,5
2021,E01000621,4003.162149,1811,4
2021,E01000622,4580.769317,1980,3
2021,E01000623,4532.688147,1882,6
2021,E01000624,5477.80899,1747,5
2021,E01000625,3884.386015,1670,4
2021,E01000626,3304.807576,1546,2
2021,E01000627,5276.800747,2048,2
2021,E01000628,6328.455892,1767,2
2021,E01000629,4862.514989,1974,6
2021,E01000630,3054.433477,2728,3
2021,E01000631,2998.386208,2073,6
2021,E01000632,2869.921653,2479,5
2021,E01000633,3238.870641,2616,4
2021,E01000634,3166.299447,2644,4
2021,E01000636,2951.295383,2600,5
2021,E01000637,1330.617702,1508,4
2021,E01000638,5837.411403,2141,3
2021,E01000639,1739.839622,1716,4
2021,E01000640,2518.089371,2218,3
2021,E01000641,1981.055841,1952,3
2021,E01000642,3207.822461,2214,3
2021,E01000643,8105.743504,2245,1
2021,E01000644,2193.989405,1912,4
2021,E01000645,8758.325509,1450,10
2021,E01000646,4898.246397,1828,8
2021,E01000647,4451.610238,1707,9
2021,E01000648,5467.243384,1892,9
2021,E01000649,10095.62769,2068,8
2021,E01000650,8790.398545,1805,7
2021,E01000651,4481.059597,1681,8
2021,E01000652,5682.346363,1712,9
2021,E01000653,6480.970964,1541,8
2021,E01000654,5120.17355,1300,9
2021,E01000655,3458.037951,1328,8
2021,E01000656,13333.8842,1508,9
2021,E01000657,4515.288659,1573,7
2021,E01000658,12207.21185,1330,9
2021,E01000659,3922.920803,1461,9
2021,E01000661,9141.068516,2820,2
2021,E01000662,5893.718562,1805,5
2021,E01000663,4589.710048,1681,6
2021,E01000664,4382.337717,1664,5
2021,E01000665,8414.797817,1859,8
2021,E01000666,20678.66525,1891,10
2021,E01000667,8888.194489,1659,9
2021,E01000668,6514.299168,2223,7
2021,E01000669,2933.245993,1736,8
2021,E01000670,5913.265436,1941,10
2021,E01000671,4625.49732,2272,8
2021,E01000672,4841.808558,1674,9
2021,E01000673,4068.580255,1670,9
2021,E01000674,4451.464063,1716,7
2021,E01000676,6714.909206,2032,5
2021,E01000677,4684.920854,1903,7
2021,E01000678,6316.916845,1850,8
2021,E01000679,3984.018941,1792,8
2021,E01000680,43257.22022,1641,8
2021,E01000681,4083.793781,1755,10
2021,E01000682,5014.772838,1605,10
2021,E01000683,4875.999859,1703,7
2021,E01000684,6259.831929,2092,10
2021,E01000685,6819.379129,1626,7
2021,E01000686,7712.476329,1494,9
2021,E01000687,6863.74708,1564,9
2021,E01000688,5394.21837,1388,10
2021,E01000689,10424.59046,1636,4
2021,E01000690,4529.874921,1391,9
2021,E01000691,4307.163234,1535,7
2021,E01000692,6446.598082,1669,9
2021,E01000693,16915.9983,1511,7
2021,E01000694,8678.763692,2300,9
2021,E01000695,6706.308473,1518,9
2021,E01000696,14104.45121,1635,9
2021,E01000697,7675.491486,1783,10
2021,E01000698,7851.734546,1193,7
2021,E01000699,1949.119028,1451,5
2021,E01000700,2929.86761,1519,7
2021,E01000701,2068.255791,1439,7
2021,E01000702,1903.698167,1434,8
2021,E01000703,4015.767703,1731,8
2021,E01000704,6087.852219,1471,8
2021,E01000705,2271.173775,1355,6
2021,E01000706,4144.965736,1376,6
2021,E01000707,2780.161268,1512,10
2021,E01000708,5019.974574,1690,9
2021,E01000709,4462.108811,1371,6
2021,E01000710,7195.014628,2358,8
2021,E01000711,5148.511583,1880,7
2021,E01000712,5552.809956,1793,9
2021,E01000713,6117.440679,1852,9
2021,E01000714,8886.2687,2167,8
2021,E01000715,5771.406669,1758,9
2021,E01000716,5488.529101,1651,9
2021,E01000717,5517.301219,1701,9
2021,E01000718,4776.867193,2057,3
2021,E01000719,6254.932925,2116,4
2021,E01000720,43049.37624,1802,2
2021,E01000721,3561.569807,1604,2
2021,E01000722,9088.332736,1848,4
2021,E01000723,4664.222834,1241,7
2021,E01000724,4652.867929,1676,2
2021,E01000725,5605.322173,1752,3
2021,E01000726,3904.460978,1304,6
2021,E01000727,6034.263119,1689,6
2021,E01000728,16568.90064,1628,5
2021,E01000729,4342.698487,1959,2
2021,E01000730,5234.740379,1808,2
2021,E01000731,3008.040366,1384,3
2021,E01000732,4320.699799,1514,6
2021,E01000733,5703.51165,1671,5
2021,E01000734,3347.060263,1389,7
2021,E01000735,6584.76618,1547,3
2021,E01000736,4088.147844,1635,4
2021,E01000737,4361.730598,1405,3
2021,E01000738,7581.706046,1690,5
2021,E01000739,3461.887336,1678,2
2021,E01000741,2575.980986,1820,4
2021,E01000742,4479.597842,2120,4
2021,E01000743,3209.052219,1868,2
2021,E01000744,2122.515475,1558,2
2021,E01000745,8058.471156,1883,5
2021,E01000746,3664.314177,2019,6
2021,E01000747,43649.44432,2028,5
2021,E01000748,42989.99746,1687,7
2021,E01000749,36013.88751,1651,7
2021,E01000750,3749.994382,1453,3
2021,E01000751,12090.1415,2268,9
2021,E01000752,10374.10581,1748,9
2021,E01000753,7288.168061,1935,9
2021,E01000754,5728.949241,1770,9
2021,E01000755,4669.285087,1641,10
2021,E01000756,9711.498315,1709,10
2021,E01000757,5464.055711,1571,10
2021,E01000758,4751.427966,1449,10
2021,E01000759,18665.47605,1645,9
2021,E01000760,5833.739075,1630,8
2021,E01000761,5229.738583,1546,9
2021,E01000762,5547.763178,1746,9
2021,E01000763,5742.776944,1472,10
2021,E01000764,7359.274209,1817,7
2021,E01000765,18332.59762,1786,9
2021,E01000766,4496.274094,1817,10
2021,E01000767,4790.271755,1631,10
2021,E01000768,6294.821915,1502,8
2021,E01000769,8277.387252,1389,4
2021,E01000770,6450.369872,1520,9
2021,E01000771,5188.295301,1664,10
2021,E01000772,5578.595334,1580,10
2021,E01000773,5803.03367,1586,9
2021,E01000774,6629.910299,1504,8
2021,E01000775,12539.68164,2284,9
2021,E01000777,6007.265025,1629,9
2021,E01000778,5582.926416,1626,7
2021,E01000779,7287.219162,1402,6
2021,E01000780,3187.493677,1613,4
2021,E01000781,2441.700234,1571,2
2021,E01000782,2862.343133,1548,1
2021,E01000783,3585.186703,1624,3
2021,E01000784,3348.211829,1555,8
2021,E01000785,2992.710793,1576,3
2021,E01000786,8061.23823,1460,8
2021,E01000787,4639.634361,1481,4
2021,E01000788,5971.758248,1617,4
2021,E01000789,2885.904256,1873,2
2021,E01000790,8569.336642,2297,7
2021,E01000791,5369.927542,1512,8
2021,E01000792,3941.461858,1509,5
2021,E01000793,5003.914112,1560,10
2021,E01000794,4775.278966,1546,10
2021,E01000795,4104.444365,1385,6
2021,E01000796,2374.616773,1537,3
2021,E01000797,6722.931219,1655,7
2021,E01000798,2425.200245,1529,2
2021,E01000799,3859.065492,1803,5
2021,E01000800,4000.600638,1665,3
2021,E01000801,3449.212667,1514,5
2021,E01000802,2888.509776,1848,5
2021,E01000803,2364.07986,1610,6
2021,E01000804,5994.586873,1469,9
2021,E01000805,2947.409425,1696,4
2021,E01000806,2512.211175,1715,4
2021,E01000807,5641.689153,1665,9
2021,E01000808,4323.219871,1562,9
2021,E01000809,4948.68415,1542,10
2021,E01000810,4396.829806,1542,10
2021,E01000811,4355.251042,1367,10
2021,E01000812,5259.718957,1631,8
2021,E01000813,4721.699776,1564,10
2021,E01000814,5124.710396,1519,10
2021,E01000815,4452.065489,1509,10
2021,E01000816,4374.945614,1525,7
2021,E01000818,6206.304298,1683,7
2021,E01000819,5001.645618,1851,4
2021,E01000820,5275.117083,1611,5
2021,E01000822,3443.355846,1632,7
2021,E01000823,4313.431732,1694,7
2021,E01000824,3080.486422,1402,6
2021,E01000825,3791.562705,1663,6
2021,E01000826,5417.274766,1636,10
2021,E01000827,5947.922511,1781,10
